,attackhlc
32174,0
20815,1
77777,0
50912,3
92990,1
63160,0
90119,0
86804,0
84202,1
111056,1
116334,0
124823,3
17795,1
46324,3
34124,0
16594,3
56553,1
12379,0
47263,0
47899,1
7987,0
94140,0
71816,0
109571,0
68902,0
109567,0
105300,0
90100,0
99111,0
11206,0
100966,0
8952,0
64458,3
4590,1
36769,0
73195,1
103313,1
71380,1
50150,0
81335,0
119295,3
86890,2
21015,1
12482,1
123325,0
14834,0
71068,3
32300,1
9005,1
45677,3
45862,1
19432,0
116058,0
110510,1
34069,0
93918,3
38830,1
8828,0
54313,1
34937,0
118064,0
16579,0
11284,3
77803,0
63541,3
79312,0
78990,1
56700,0
105747,0
81433,1
847,1
57313,1
8099,0
83007,0
24930,0
2813,0
10504,0
83446,3
74926,0
96929,1
83447,1
13599,3
75898,0
50258,0
942,0
3215,1
20248,1
91344,1
82691,1
9938,0
18178,1
66856,1
95577,0
29010,0
111001,0
110662,0
113559,0
102608,0
22329,0
73462,0
43882,0
117475,1
16658,1
55366,0
124729,1
95464,1
1928,1
43297,3
91309,0
57592,3
54777,1
106496,1
63359,0
80617,0
77452,0
83608,1
28521,0
49644,1
39096,0
61726,3
44229,0
77855,3
53250,0
100714,0
17511,1
54634,1
72490,1
1643,0
40563,1
40406,1
9619,1
65504,1
4801,0
90144,1
15198,0
82850,0
13046,0
10988,0
68131,0
30209,0
48180,1
28690,0
42274,0
52487,0
69982,3
53085,0
121737,0
19371,1
70947,0
81821,1
64521,0
60902,1
46649,0
62294,1
59625,0
8529,0
50350,1
4189,1
41715,0
109006,1
87916,0
41464,0
22175,1
107214,1
879,0
960,0
50300,1
46995,0
104311,0
79374,0
9567,1
101168,1
23029,1
98903,1
42781,0
120743,0
79306,0
62353,0
32825,0
118727,0
9286,1
31883,1
44010,1
32641,0
110621,1
14448,1
85735,0
21074,3
41625,1
73721,0
21833,0
14155,0
4729,0
104115,0
57153,0
88244,1
65372,1
17458,1
51836,0
99724,0
16437,3
27798,1
18762,1
32087,1
88850,0
62748,0
62390,0
112823,0
18710,0
13586,0
56367,0
80592,0
68681,0
74829,0
98988,0
4892,1
80929,0
72585,0
14265,0
70277,0
107922,3
1316,0
10795,0
106197,0
48455,0
31589,0
109513,0
65910,0
84638,0
104303,1
6080,3
19738,1
2005,1
33298,0
89549,1
98223,0
96427,0
110752,0
22343,1
60866,3
31807,0
16176,0
64801,0
70840,0
115360,3
32751,3
9983,0
4830,0
67287,1
13016,1
31907,2
84551,0
76039,0
27839,0
110823,1
120690,1
65267,0
48792,0
20836,0
112600,0
89664,0
76394,1
31044,0
28757,0
55681,1
27741,0
122484,0
25153,0
75352,0
112437,0
69751,0
33600,1
110073,0
22071,1
90103,0
37012,0
101838,0
5003,0
62285,1
112551,0
97703,1
15499,3
50544,0
110872,0
9029,3
121619,3
29846,1
109109,0
16342,3
25313,3
95849,0
26206,0
89498,1
99291,0
28379,0
60800,0
80346,0
15676,1
3485,3
44326,1
80564,0
23476,0
97664,1
88703,1
125585,1
21327,1
39095,3
25259,0
65913,0
57047,1
125426,1
102537,0
1085,3
52764,1
76022,0
16598,1
23654,1
1132,1
78659,1
5499,0
89048,0
104407,3
107155,3
115941,0
34063,1
26920,1
26557,0
24931,1
107098,3
107064,1
62995,1
53331,0
97176,0
72575,0
84504,3
101134,0
17631,1
61494,0
101324,0
116730,1
92472,0
112406,0
57549,3
103105,1
68773,0
76938,0
88060,0
99348,0
106369,0
83045,3
21570,3
104174,1
111095,0
84824,1
92209,0
29630,0
103755,0
49494,0
82527,1
64536,1
33274,0
44870,1
72144,0
108082,1
18115,1
55619,1
27651,0
20433,1
23628,0
38276,0
38052,0
38781,0
78969,0
71972,0
117614,1
17781,1
6227,0
105415,0
102358,0
44668,1
23741,1
58553,0
77973,0
90408,0
18015,1
118542,1
112759,0
96426,1
38112,0
70579,3
82902,1
99189,2
60013,0
125739,1
26820,0
12396,1
29748,0
33760,0
64109,0
80806,0
67878,0
80808,0
75725,0
4910,0
124981,1
16248,3
34064,1
112003,0
42424,0
108920,0
96966,0
110451,0
35555,3
113827,1
86090,0
52280,1
108169,0
105992,0
121155,0
83160,0
47516,0
24954,0
73304,0
22319,1
99090,0
37002,2
2224,0
112561,1
118530,0
75423,0
107001,0
26942,0
60063,1
95490,0
121862,0
74325,1
56426,1
32275,1
66268,1
31686,0
112732,0
96922,0
38874,0
51758,0
96343,0
100782,0
22599,1
103024,3
62724,0
2397,0
89280,1
4364,1
89229,0
2386,0
79465,0
2675,1
121985,1
14672,3
101627,0
100085,0
104738,0
48016,0
124239,0
91543,0
7935,0
37613,1
75541,0
25834,1
74492,0
77608,0
46539,0
111791,0
110526,0
24288,1
17542,0
7634,0
76808,3
125354,0
47351,0
69126,3
62943,0
41543,0
125516,1
116542,0
111804,1
44072,3
7948,1
120728,0
20558,1
27259,1
79158,1
53154,0
43796,1
67836,1
16317,0
12821,1
57423,1
118819,0
20653,1
120737,0
96039,1
112166,0
120373,0
103095,0
121691,0
54230,0
6120,0
50057,0
68285,0
101209,0
102193,0
82176,0
64450,0
44385,1
118628,1
79223,0
27116,1
65562,1
80227,0
29723,3
18548,1
22651,0
113211,1
105028,0
121385,1
25817,0
34581,1
92601,3
82948,0
40904,0
96252,1
3134,0
101118,3
52169,0
21630,1
6641,3
86341,1
15299,1
108828,0
13382,0
75844,0
14886,0
79756,0
59759,1
20388,1
32900,0
99048,0
20004,1
48619,1
87545,0
1228,3
63198,1
110892,0
109485,0
83681,0
80455,0
47893,0
20578,1
22797,1
74598,0
37061,1
73324,0
75806,0
34741,3
57370,1
56531,0
40650,0
53917,1
23174,1
84201,0
33521,0
116286,0
92790,0
103735,1
45070,1
38529,1
7994,1
57801,3
31920,0
101412,0
121663,1
79577,3
85182,1
36101,3
79715,0
15630,0
33702,0
101176,1
18620,1
8930,3
55143,3
56727,0
29227,0
31285,1
97997,0
37540,0
52305,1
48072,1
93850,0
30639,0
41017,0
59783,3
16365,3
58861,0
121749,0
41762,0
91317,0
58894,1
67165,1
62787,1
64984,0
13342,0
99956,0
15282,3
62596,1
2033,1
52392,0
114630,1
95418,1
95017,1
17442,1
98305,1
317,3
44588,1
110469,1
117627,0
54924,1
25327,0
102868,0
83517,0
83843,0
54842,1
66339,0
53993,1
44204,0
95866,0
53792,0
14745,0
58181,0
99844,0
94917,1
57615,0
105561,3
65291,1
113468,3
16048,1
22976,1
30637,1
5492,0
118076,1
55719,1
34660,0
38709,1
27100,0
56445,1
118675,0
84199,0
2393,1
100290,0
62904,0
113886,0
103510,1
38616,1
37906,0
112596,0
60965,1
5538,0
108676,0
55792,1
72862,0
46909,0
51709,0
24089,1
36020,1
48788,0
39294,1
19019,1
108741,0
122437,0
122378,1
80759,1
75471,1
120657,1
103783,1
11201,1
109254,0
81064,0
25751,3
42374,0
88668,0
14600,0
100899,0
69633,3
34246,1
10534,1
51864,1
83751,0
68523,0
36278,1
66402,1
105480,0
116929,0
54064,3
113654,0
47475,1
88660,1
16388,3
46897,0
33811,3
37682,1
73347,0
27110,3
65445,0
47400,1
44604,0
57894,0
32902,1
65975,1
73255,3
116151,0
76738,1
8425,0
48973,0
22607,1
11525,0
5300,3
42734,0
72118,3
24448,1
43978,1
107802,0
62593,0
107467,1
87098,1
71098,0
48658,1
39783,1
108716,1
77915,0
121079,0
32482,3
55410,1
121963,0
89900,0
17080,0
117798,0
103161,0
78895,1
118938,0
117286,0
75515,0
123544,1
83795,0
50463,0
47891,0
18219,0
85605,3
26510,0
80389,1
68122,0
23512,1
77944,3
32405,1
73831,3
46937,1
30546,1
42858,0
81203,1
65393,1
96715,3
108982,0
110045,0
27699,0
79263,3
331,3
54003,0
50600,1
53026,1
94111,3
117451,1
69410,0
125449,0
35021,0
39657,0
15144,1
5627,1
41498,0
51117,0
9909,2
5426,1
94628,0
88027,0
23876,0
55444,0
70414,1
103859,3
24986,1
76080,0
18132,1
71143,1
48024,0
121220,1
30968,0
74689,3
14106,3
106933,1
4227,0
65473,1
113093,0
80529,1
85152,0
96116,0
112367,0
65511,0
6768,0
27147,0
88378,0
106878,0
12589,0
37365,1
26857,1
63467,0
25993,0
5825,3
91958,0
72847,1
102854,0
76367,2
15176,0
109277,0
52561,1
69714,1
86002,1
50995,0
84333,0
109229,0
45789,1
78919,0
36803,1
59158,1
16453,0
19810,1
40656,0
113290,1
88299,1
7257,0
10436,1
27362,1
54571,1
33238,1
111084,1
45267,1
62389,0
19356,0
111670,1
61319,1
61185,1
39811,1
88036,0
54961,1
28935,0
63005,0
64262,0
71034,0
112457,0
105018,0
26835,0
34883,0
103874,1
94340,3
69877,0
81163,1
96090,1
64287,1
105161,0
52301,3
69836,1
29034,0
118238,3
124916,0
20164,0
11286,1
65373,0
611,1
46066,0
57124,0
76682,1
58255,1
119483,0
53047,0
47033,0
115035,0
80655,1
63854,0
32411,3
88158,1
61095,0
67839,1
16073,1
92009,0
17753,0
7154,0
125675,0
28794,1
3732,1
125403,1
103725,1
41378,1
94430,0
78400,1
53343,1
65531,1
21824,0
95329,1
74990,0
61801,3
14307,0
88464,1
117001,0
102389,0
39371,1
104025,1
49431,0
123430,3
50704,0
20682,0
16470,0
70896,3
31469,3
32307,0
98576,0
101426,0
71103,1
123240,0
116977,1
58516,1
10682,1
88506,1
123589,0
47682,0
76913,0
22574,0
43862,3
125796,0
17198,0
42426,0
79178,1
97,0
51531,0
88200,0
43062,0
10827,0
125795,0
89210,0
105187,0
80735,0
85910,0
119207,0
115976,1
63521,0
96862,1
19376,0
111559,0
61897,1
39697,0
23164,3
107320,0
80003,0
122230,0
13494,0
35215,2
56015,0
1818,1
116615,1
22462,1
105328,0
4881,0
22135,0
65038,0
125383,0
20629,1
64070,1
108709,0
10973,0
89891,0
121904,1
60217,1
97234,0
39390,0
46377,1
39184,3
44451,0
9477,0
105717,0
12737,3
89639,0
97350,3
91859,1
94094,1
2072,0
59567,0
55731,1
119982,1
47192,1
82226,0
23418,1
118925,3
258,3
60636,0
44270,1
11613,0
105701,0
60210,1
38702,0
25553,1
49073,3
89916,0
18886,0
25886,1
97307,0
62252,2
8065,0
93172,2
93486,0
12710,0
53889,1
55708,0
98667,0
59501,0
79502,1
35608,0
80300,1
4114,1
79958,1
90861,3
48128,1
77076,1
28076,0
8549,3
47986,1
86073,1
100474,1
57505,1
52709,0
98093,1
44945,0
111151,0
21916,1
79283,0
2317,1
89027,0
58004,0
64912,3
18849,3
69788,3
4337,0
19074,0
71458,0
24179,1
110595,0
83548,0
76425,0
64267,0
45827,1
17642,0
103552,0
10583,1
39174,0
120035,0
13726,0
6418,1
104871,0
38778,1
47530,0
48012,0
107514,0
5666,0
14295,0
94330,1
21429,0
24959,1
11941,1
115475,0
23280,0
11410,3
4096,0
13175,0
11411,0
26170,1
67832,1
43973,1
104066,0
50247,3
387,0
79314,1
49536,1
55252,0
51435,1
12421,1
51106,0
75168,1
97268,1
121025,1
97525,0
41661,1
121801,0
91096,0
67505,1
30060,0
50235,1
63705,1
79005,1
55818,0
60689,1
35149,1
101611,0
101421,1
115599,1
92335,1
104260,1
5343,0
15621,1
102321,1
14755,0
120588,1
110609,1
81125,1
727,0
38358,1
59916,1
71823,3
301,1
110464,0
67369,1
35888,1
84646,1
5556,0
113088,0
39220,1
62153,3
76833,1
59093,1
85642,1
71809,0
52021,3
96030,0
44127,3
109210,1
29967,1
122691,0
106614,1
72241,0
56057,0
76167,0
34623,0
41203,1
49871,0
91568,0
91830,0
95833,1
85193,1
51832,0
92983,0
10159,3
102003,0
34224,0
16492,1
18099,0
29640,0
3715,0
8735,1
97965,0
121216,0
30539,0
18910,1
2264,0
69413,1
52071,1
125736,0
119961,0
116687,0
91194,1
107522,0
117018,0
6779,1
9757,3
95171,0
88861,0
27724,3
101272,0
64284,1
4070,0
108963,1
2066,1
97100,0
14947,0
114916,0
117306,0
114588,0
82047,0
83419,0
82064,1
24615,0
59935,0
60331,1
28918,0
11215,3
111769,0
43398,0
27986,0
52542,0
32851,0
101161,3
106789,0
125868,1
122662,0
71286,0
61798,0
62822,1
38620,0
65109,1
114941,0
50246,0
90202,1
114035,0
69380,0
118793,0
14058,0
46580,0
96934,1
18053,1
20866,1
52650,0
8690,0
96143,1
85077,0
74634,0
26348,0
22493,1
33433,0
44329,3
44264,0
38597,0
83850,2
79311,1
103946,3
76243,1
103565,1
84344,0
52787,1
26364,1
64260,0
91662,0
16879,3
14229,1
14040,0
9659,1
85727,3
71235,0
27568,0
29128,0
36207,0
110340,1
31008,0
69893,1
39519,0
89869,0
15162,0
65053,0
55582,0
59268,3
77235,1
32380,3
20416,0
16106,1
4160,0
379,1
119185,1
7630,0
14814,0
38020,1
71699,3
6723,1
58019,0
43579,0
62934,0
45104,1
116057,3
124695,0
97184,0
106139,0
98464,0
86641,1
90519,0
101616,0
53137,1
85190,0
24655,1
120932,1
79258,0
59726,1
34597,1
34786,0
90136,1
29677,1
24927,0
50087,0
64042,1
72317,1
15864,1
37670,0
47381,0
56712,0
119422,0
68716,1
104662,0
81252,3
11662,1
15837,3
30739,0
54652,0
43029,1
11800,0
64412,0
110692,1
97492,0
29575,1
26764,0
39175,0
16123,3
84020,0
96586,3
122247,1
6423,0
40891,1
108742,0
99225,1
23655,0
31383,0
27687,1
96026,0
46144,0
120014,0
14983,0
843,0
33428,0
108322,1
70289,0
41120,0
24329,1
121965,1
90367,1
121758,0
17404,0
77560,0
324,0
99536,1
17246,0
89099,0
92947,1
62129,0
6567,1
116456,1
46280,0
111689,0
68364,0
101105,0
72076,1
79806,1
117139,1
94297,1
79184,1
44618,0
2783,1
64370,1
29593,0
90810,0
86938,3
69447,0
81666,0
24277,1
102430,0
63652,1
111540,0
50926,0
53096,0
9001,0
15619,1
54709,0
11373,0
35974,0
73325,0
120947,3
530,3
92099,0
8878,0
26517,0
27060,0
28736,0
78462,1
33911,0
23024,3
59416,3
10549,1
70456,1
101222,1
83003,0
12605,0
57682,1
104539,1
98901,0
123669,0
12004,0
61690,0
44267,1
66540,0
17380,3
58114,0
28752,0
35556,1
41807,0
64357,1
20660,3
119973,0
26684,1
35194,1
26391,3
38601,0
82773,0
3106,0
98639,1
58331,3
114168,0
56205,0
103479,0
114300,0
72510,0
25649,0
35184,3
103015,0
49572,1
117819,0
73620,0
30269,1
37608,0
13060,2
35286,0
63100,1
43759,1
62865,0
118801,0
73790,1
90438,1
1254,1
105393,2
101816,0
86551,1
80327,0
10153,3
108846,1
111928,1
122256,3
51487,3
124640,1
83300,0
100735,0
120880,0
64249,0
42430,3
12921,0
121875,3
121729,0
58220,0
58246,1
23437,0
102837,3
112993,1
43735,1
115454,3
29036,0
63952,0
109153,0
119352,1
95096,1
121516,0
74365,0
40711,1
115988,0
69732,0
27445,0
22195,1
32516,1
111890,0
43565,0
108862,1
44797,0
2204,0
121338,1
106689,0
110285,3
59514,1
74514,1
72089,1
125096,1
82583,1
93733,0
95931,0
67962,0
107743,1
85428,0
69036,0
52967,0
38231,0
26558,0
109144,0
38568,1
27332,1
106207,1
46706,1
84150,0
46778,0
7429,0
49650,1
96228,0
91357,3
91790,1
36530,1
91410,1
5961,0
4329,0
110545,0
121139,1
39916,1
39266,1
75034,1
14286,1
7493,0
1518,0
82602,0
24891,0
24201,3
58034,3
94265,1
21590,0
65597,1
122319,1
83826,0
40654,0
76689,0
125676,0
54053,0
78646,0
60033,1
17044,0
68565,0
41624,0
96188,1
103878,1
4917,1
99848,3
30459,0
78536,1
102400,0
33258,0
63806,1
85981,1
118355,0
117037,0
17524,0
72086,0
2905,0
100216,0
95618,1
109817,1
14557,0
14397,3
30628,0
315,1
76322,0
52277,0
75305,0
89556,0
68732,0
95244,0
119069,0
32546,0
68816,0
15173,1
122809,0
91445,0
28343,3
6732,1
13110,3
68448,0
77558,0
49036,1
15625,1
14387,1
89798,0
40590,0
78686,1
17172,1
18064,0
6224,0
119453,0
86846,0
14290,0
80645,0
27609,0
78436,0
111962,1
32148,3
64349,1
429,3
32964,0
96325,0
52077,0
122749,0
91508,1
56185,1
87795,0
110254,1
58788,1
62736,3
69342,1
48142,3
67641,3
121561,0
110208,0
78146,0
33721,0
66539,0
27424,1
5789,1
53554,0
88450,0
33866,0
81758,1
72116,1
49801,1
107390,1
74595,1
41200,1
660,0
51258,1
43342,0
17911,0
84543,1
17450,1
66475,0
111881,0
111153,0
71901,0
55776,0
82786,1
93453,1
32257,3
112835,0
6067,0
94943,1
26343,3
35683,0
45950,0
4080,1
22353,1
32423,3
43545,0
113948,1
78137,2
67959,3
76186,0
38834,0
91549,0
94900,1
94949,1
68614,0
117400,1
24853,0
69128,0
116428,1
23140,0
16223,1
109731,0
20402,0
93661,1
42897,0
101585,0
74450,0
1661,0
76430,2
92614,0
80048,1
57046,1
10417,1
22501,0
26616,0
57747,1
18699,0
98813,1
123262,1
51109,0
90170,0
5699,0
67528,1
83507,0
45123,0
7184,1
42259,0
58356,0
15460,1
71702,1
5288,0
16792,0
101534,1
90160,0
124821,0
104112,0
62889,0
17744,1
4305,0
54166,1
108964,0
28147,3
35429,1
82222,0
12288,0
2995,0
77542,0
121620,1
79593,0
64968,0
3756,1
64418,1
12098,0
88923,1
93582,0
25842,0
118705,0
13967,0
66090,3
62442,1
60802,0
80619,1
64290,1
114517,0
61708,1
18884,0
109429,1
9458,0
65983,3
95355,1
117197,1
29810,3
5813,1
22194,0
10465,0
9810,0
79901,0
35437,1
90822,0
69097,0
63037,1
54372,0
82604,0
83913,0
58440,0
86847,1
80112,0
96489,0
65626,3
8481,0
85411,1
66794,0
94783,1
43725,0
120302,0
108346,0
2727,0
53025,1
49278,0
39350,0
106174,0
57729,0
105304,0
122548,0
97899,0
6487,3
25286,0
19914,0
4237,0
27465,0
3836,0
13668,1
10745,3
63590,0
110798,1
124373,0
60920,0
80711,1
64134,0
66203,0
111471,0
19904,0
36316,1
1170,1
97170,0
53461,0
30740,0
18245,0
52264,0
33633,0
26354,3
11414,0
98618,0
29605,1
89781,0
82777,1
79891,0
53789,1
62365,0
114930,1
74313,1
46874,1
63612,0
72447,1
40640,0
1165,3
95048,1
85212,0
15041,0
61833,3
97397,1
125866,0
39939,0
26494,0
68046,0
62545,3
6156,3
46518,1
69334,3
49254,0
42607,0
15907,3
55126,0
58550,1
123192,3
17950,3
50032,0
53911,1
36986,1
9616,0
115634,0
110287,1
121005,1
85768,1
98321,0
9946,1
15759,1
82521,1
108772,1
106306,0
12284,0
15913,1
7212,0
103805,0
105883,1
49178,1
90064,0
36347,1
77473,1
42551,3
39136,0
52961,0
122859,0
124123,0
68702,1
21981,0
99365,0
51358,0
30261,0
63169,0
67014,1
68962,0
82166,0
43713,0
56537,0
36852,1
13157,1
51292,1
22974,1
39623,1
107038,1
50568,0
53876,1
91554,0
66948,3
73903,0
104415,0
103491,0
87303,1
116572,1
1280,3
5973,1
47672,0
49058,0
24838,0
113589,0
3700,0
116326,3
39982,0
85466,3
82026,1
24394,0
4626,0
107944,0
65879,1
68604,3
6043,3
91937,0
13597,3
31248,1
66056,1
57879,1
11241,0
32970,1
110601,3
3301,0
58859,0
123348,0
23183,0
32985,0
56593,0
23419,0
211,1
47051,0
77051,0
122932,0
102163,1
95277,0
43276,3
34272,3
56744,0
113134,0
92101,0
75943,0
113118,0
92048,0
102683,3
104730,1
43664,0
43081,1
62855,0
11466,0
85704,3
76142,0
103971,0
57365,0
1436,1
9609,0
103505,1
5252,1
40129,1
101172,0
10622,1
5877,0
18798,1
104827,0
56735,0
34400,0
105089,3
3187,0
108981,1
56691,0
38707,3
57681,0
117582,1
71603,1
41375,0
91978,1
47052,2
101522,0
54374,0
37413,0
76594,1
123726,0
2307,0
10004,0
77467,1
57168,0
120806,0
91362,1
76207,0
48487,0
28276,3
32488,0
103851,0
58963,0
65751,1
12622,1
53532,1
3625,0
1104,0
29664,0
56808,0
85802,0
69261,0
16748,0
80345,0
31418,1
104220,0
86248,0
19078,0
107981,0
33346,0
80302,3
116413,1
32623,0
94795,0
123995,0
103544,0
20897,0
81704,0
1003,1
2181,1
124482,1
75803,0
92870,1
8583,0
115232,3
38573,1
121033,0
6138,0
45036,1
59296,3
48905,1
1200,0
80116,3
118085,3
50121,0
79416,0
33234,1
33620,1
41266,1
76587,1
17253,0
71697,0
52355,0
103481,0
47144,0
58745,0
81108,0
105808,0
9126,3
11337,3
38471,0
32938,1
10809,0
98807,0
66228,1
93832,0
73771,0
44394,1
54081,0
1021,2
108306,1
95930,0
30922,0
107883,0
72782,0
49236,0
124923,0
32250,0
58021,0
37915,3
28729,3
90579,1
2750,0
41361,0
46424,0
6786,1
10774,3
95772,0
116715,0
64707,3
110317,1
8279,0
65371,0
17397,1
59068,0
38385,1
102830,0
25925,0
120539,0
13703,0
38541,3
55117,3
28801,0
88319,0
41434,1
20679,0
75830,0
7140,3
32448,1
63344,0
34000,1
37567,1
97711,0
38563,1
2985,0
33992,0
21591,1
50466,1
95241,0
85706,0
43631,1
88192,1
74779,0
27617,0
109414,0
21839,0
116551,1
87114,0
15874,1
53668,3
23407,0
45632,1
88978,1
52246,0
26775,0
56954,0
112833,3
93574,0
66078,1
86224,3
58773,0
84401,1
55928,0
75663,3
43459,0
81457,0
22882,3
1257,1
66859,1
35287,3
101596,0
99624,1
104658,1
33815,0
121237,0
105033,0
74991,0
7554,1
44472,1
108911,1
31950,1
77141,0
106752,1
19406,0
108813,1
56547,0
115283,3
88286,0
113064,0
95964,1
22371,1
21543,2
65419,0
118061,0
47266,0
102194,0
21322,0
6787,0
113302,1
125255,1
71583,0
64265,0
43490,1
65696,0
59004,3
62477,3
73614,0
7718,1
18802,0
58314,1
71385,1
21854,0
81928,1
46287,0
23477,1
43827,1
59312,0
117835,1
13892,1
2123,1
101692,0
88638,1
82738,0
51399,2
83200,0
382,0
31038,1
22646,0
84359,1
20520,1
88573,0
59200,1
31357,0
27955,2
99825,0
15395,2
58125,0
123572,0
95243,1
44275,0
90394,0
3358,3
14124,0
26788,0
90285,0
6666,1
121447,0
18355,0
123740,0
30204,1
29808,1
121485,0
70345,3
98146,0
64308,0
116391,1
86499,0
2337,1
14862,1
65294,0
74210,0
29426,0
40724,0
29732,1
27844,1
104046,0
21415,0
118204,1
57408,0
37265,1
95506,0
63262,3
107714,1
74836,1
12023,1
95619,1
5518,0
73961,0
89655,0
71518,0
77786,1
91794,0
97283,0
40434,1
125156,0
114277,0
98942,0
74394,1
74876,1
73536,0
41298,1
352,1
89354,0
24164,0
33791,0
27550,0
81031,0
125559,0
103955,0
125181,0
44257,1
59490,0
101892,1
97338,1
96164,0
92160,1
42146,1
21835,0
75967,1
114226,1
15863,0
93722,0
48486,1
17792,1
108193,0
53599,1
40107,1
44601,1
100124,0
16140,0
104379,1
4683,3
39134,1
50561,0
57974,0
48848,1
115612,1
14446,1
4627,0
56124,0
22265,0
38239,1
102115,1
85027,0
122754,0
7907,0
112212,0
73533,0
96441,0
117810,1
118963,0
6824,1
115403,0
48272,0
97827,0
96091,1
167,0
121172,0
9496,1
6470,0
53262,0
124030,1
19921,0
93975,0
8524,0
92729,1
41642,0
112030,3
69066,0
50462,1
116676,1
43942,1
9921,3
91938,1
23822,1
73780,0
23149,0
9759,0
71471,0
17842,3
25948,0
119894,0
125460,0
108119,0
114160,3
8032,1
53030,1
65026,0
123653,1
59624,0
41390,3
34380,0
36389,1
34058,3
2035,0
61089,1
109836,1
29627,1
63790,3
6209,1
23766,1
20418,0
20312,3
87693,1
1261,0
8620,0
845,0
49843,1
119742,0
70928,0
122223,0
93432,0
88119,0
29517,0
61321,0
116044,0
103113,0
10736,0
68515,1
44302,1
17654,1
101557,1
63551,0
70390,0
49142,0
10035,1
9597,0
45309,0
25597,0
2931,0
120327,3
10367,0
52315,0
118968,0
90794,3
54523,1
13734,0
30591,1
95727,0
74624,1
97619,1
23690,0
107734,0
84056,0
88388,0
71965,3
48207,0
67118,1
68670,1
104936,1
67735,0
33261,0
114869,1
35201,1
63217,2
89284,1
53265,0
35469,0
84425,0
48768,0
94816,0
98408,0
65600,0
24445,0
122031,1
85406,0
94292,1
114722,1
59020,1
30438,1
70162,1
15258,1
78818,0
89506,1
111445,0
17543,0
70241,0
12236,1
46395,1
74954,0
78856,0
100468,1
51451,0
1978,1
71938,1
10387,1
5713,0
48132,0
116674,0
125847,1
59458,1
15824,1
95643,1
58067,0
59839,0
119691,3
30258,0
32706,0
112190,0
109071,1
3330,0
106153,0
88024,1
121976,0
816,0
110165,1
112099,1
56290,1
104911,2
118221,1
87496,1
49363,1
12434,0
75986,0
89261,1
48891,1
35087,3
81940,0
100874,1
116218,0
37995,0
120878,0
50085,0
64811,0
122620,1
97788,0
14785,0
64064,0
46771,0
20594,1
47369,1
58015,0
96183,0
119896,3
99249,3
43617,1
4643,0
109762,1
66334,1
94981,0
26446,1
60627,0
106972,1
66239,3
70511,3
31997,0
40643,0
4435,0
36284,0
12127,1
124747,1
91969,0
15900,1
99450,0
86399,0
57836,0
5180,1
1235,3
102192,0
47579,0
57533,0
15484,0
80039,0
61813,0
16760,0
41107,0
65160,0
21003,0
101434,0
96385,1
101461,1
91754,0
85292,0
111215,1
82118,3
2726,0
46349,1
114193,0
93725,3
59352,3
97821,0
69491,0
19629,0
107755,0
47703,1
15507,0
60549,1
61273,1
9287,3
90829,0
27479,0
102462,3
27398,1
123935,0
55869,0
108802,0
13665,0
40146,1
97173,1
2570,3
22346,1
81012,0
97247,0
114360,1
114489,0
99774,0
983,0
105499,0
3143,0
26191,1
22562,1
45740,0
12232,0
77943,2
99620,1
13022,0
104411,0
86048,0
120137,0
68671,1
46710,0
4685,0
118855,0
37731,0
102387,0
105677,1
87746,0
123996,0
101966,0
37719,1
78054,1
55326,1
118630,3
94769,0
97236,1
3133,0
106474,0
113663,0
119755,0
67960,1
31666,0
117689,1
7843,0
105227,0
35457,1
74733,0
52829,3
86953,0
70135,0
67933,0
55920,3
93436,0
101921,1
115053,0
103587,0
4,0
104706,1
61439,1
53225,1
55876,0
15634,1
68840,0
31753,0
83299,0
2870,0
84615,0
104188,0
122891,3
56246,0
58699,3
116328,3
101252,0
51004,0
56598,0
67208,0
107512,0
18040,1
115455,0
99708,1
25888,1
11880,0
83488,0
46042,1
40354,3
14631,0
18070,3
3093,0
2305,1
20928,0
94844,1
19934,0
124543,0
26440,1
85945,1
53812,0
766,1
103021,3
64343,1
59908,1
12231,1
108814,0
122387,0
116321,0
73711,0
123655,0
51870,3
88395,3
110796,0
70676,1
104953,1
1522,0
14736,3
29345,1
112682,1
18832,0
48203,0
110281,1
116274,0
45302,1
103347,1
105691,3
18158,1
103739,0
117636,1
40313,1
17357,1
7790,0
96418,0
93580,0
41189,0
8559,0
22530,1
66129,0
9803,1
14678,1
35312,0
25351,1
114386,0
89262,3
42459,1
85610,1
80307,3
80833,0
73892,0
22063,0
16719,1
105138,3
66772,0
89785,3
55548,0
4458,1
102633,0
121481,1
102705,0
104859,0
43289,0
111,0
113237,1
19676,0
17090,1
74903,1
8194,0
36053,0
71315,1
72544,1
61702,1
8782,0
97966,0
124911,1
86675,0
110537,2
123620,0
26314,1
26022,1
55446,0
80802,0
55029,3
19361,1
72250,0
25833,0
76289,1
111332,0
33444,3
118760,1
